0.00400400	0.00000000	0.00000000	  10.18640327   -7.66283798 -496.67904663   12.17623997   16.99512291    1.79829729	  -9.59856796  -14.10880184 -508.35397339    4.21301985   -3.81060481   -0.14107670	   5.64661306   -2.52471835 -516.59959023   12.97378157    2.57523973    2.18225361	 -20.27703882   -2.06346179 -531.12055134    5.14296746  -20.15363186   -0.29433517	36.03312760	0	0.00000000	0.00000000	0.00000000	-0.00346889 -0.00054115  0.01160335	-0.00046444  0.00159058 -0.00229677	  4.34116460   4.14174719 -14.05563116 -34.59774137  17.89936829  11.65825129  -2.01061880  -2.30097037  -9.51500893 -44.44516778  -2.32463074   5.05599976	-0.00217058 -0.00082835 -0.23648609  0.60935074 -0.36559355 -0.00364320  0.00100531  0.00046019 -0.23762125  0.61201221 -0.35927355 -0.00158000	
0.00398400	0.00221395	0.00000000	  11.56402016  -11.05525303 -492.69912720   12.16134071   17.08944321    1.90871418	  -5.29694891  -12.42519855 -504.21551514    4.21808767   -3.97674513   -0.16586868	   5.76197395   -2.18065899 -515.69111697   12.95183432    2.58995080    2.17175849	 -20.79464252   -1.69629483 -531.84648316    5.12849493  -20.19082085   -0.28521503	35.97857086	0	0.00000000	0.00000000	0.00000000	-0.00345173 -0.00052191  0.01156397	-0.00140468  0.00125930  0.00449989	  4.35321622   4.18092423 -13.99701341 -34.51313377  17.77708365  11.63988767  -1.99826666  -2.26061706  -9.46241020 -44.42047899  -2.32358451   5.01800349	-0.00217058 -0.00082835 -0.23648609  0.60935074 -0.36559355 -0.00364320  0.00100531  0.00046019 -0.23762125  0.61201221 -0.35927355 -0.00158000	
0.00400400	0.00443901	0.00000000	   7.14691830  -14.14504528 -494.86547852   12.06736660   17.22345543    1.82793665	  -8.50932121  -13.75901985 -506.09487915    3.99556875   -3.93486810   -0.10088078	   4.32600156   -2.58030848 -516.45100093   12.96904551    2.53464269    2.16797965	 -19.76388480   -1.53412021 -530.99842010    5.09018659  -20.13476689   -0.29911954	48.61764424	0	0.00000000	0.00000000	0.00000000	-0.00341660 -0.00050213  0.01152292	 0.00005265  0.00158651 -0.00039119	  4.39830673   4.31469155 -13.79343132 -34.21693297  17.35322580  11.57546258  -1.95182030  -2.12134999  -9.28083376 -44.33899262  -2.32096637   4.88644382	-0.00217058 -0.00082835 -0.23648609  0.60935074 -0.36559355 -0.00364320  0.00100531  0.00046019 -0.23762125  0.61201221 -0.35927355 -0.00158000	
0.00399200	0.00665740	0.00000000	   7.86595249  -13.13625336 -492.45489502   12.10283566   17.14530373    1.84596622	 -10.57892990  -13.55494022 -508.69564819    4.22669744   -3.73246050   -0.18935151	   3.91590338   -3.41703343 -516.44663299   12.99529883    2.47927619    2.17915687	 -19.09784050   -2.21372734 -530.91678640    5.10559497  -20.09048727   -0.27416652	48.53456818	0	0.00000000	0.00000000	0.00000000	-0.00338298 -0.00052968  0.01151243	 0.00005265  0.00158651 -0.00039119	  4.53271190   4.91382865 -13.59769550 -33.67183056  16.35829415  11.54238595  -1.79956679  -1.74026194  -9.04987209 -44.84688908  -2.28157224   4.67405752	-0.00217058 -0.00082835 -0.23648609  0.60935074 -0.36559355 -0.00364320  0.00100531  0.00046019 -0.23762125  0.61201221 -0.35927355 -0.00158000	
0.00400400	0.00888247	0.00000000	  10.32499504  -11.00913525 -492.66580200   12.16702175   17.09486389    1.88751721	 -11.22464943  -13.01456928 -508.87854004    4.23345327   -3.70356488   -0.17319873	   4.90949056   -2.75385572 -516.51833287   12.99038691    2.54024525    2.18626721	 -19.57778613   -1.81421739 -531.61281867    5.12775644  -20.09499362   -0.28471258	64.04782090	0	0.00000000	0.00000000	0.00000000	-0.00335868 -0.00052431  0.01152464	-0.00168008  0.00196615  0.00063770	  4.68449182   5.48545535 -13.24374179 -32.94023193  15.18059250  11.44394281  -1.62974183  -1.31589150  -8.69574279 -45.18710921  -2.25974354   4.38214338	-0.00217058 -0.00082835 -0.23648609  0.60935074 -0.36559355 -0.00364320  0.00100531  0.00046019 -0.23762125  0.61201221 -0.35927355 -0.00158000	
0.00398800	0.01109864	0.00000000	  10.20015526  -13.42769432 -492.17898560   12.12366295   17.08944130    1.93799472	 -11.78474331  -13.21296978 -508.54779053    4.21810293   -3.69446540   -0.15931132	   5.25919209   -2.56754803 -516.05142814   12.98377126    2.53851739    2.19092742	 -20.03765670   -1.73064159 -531.64853369    5.14678452  -20.11449780   -0.29703837	63.99925457	0	0.00000000	0.00000000	0.00000000	-0.00332824 -0.00050268  0.01157354	-0.00168008  0.00196615  0.00063770	  5.04886896   7.05908106 -13.06280098 -31.99842499  12.98669847  11.46247575  -1.26746923  -0.44577644  -8.44298143 -47.27995049  -2.31455574   3.91777821	-0.00217058 -0.00082835 -0.23648609  0.60935074 -0.36559355 -0.00364320  0.00100531  0.00046019 -0.23762125  0.61201221 -0.35927355 -0.00158000	
0.00399600	0.01331926	0.00000000	  10.49644566  -11.54518986 -491.12100220   12.11843109   16.91639519    1.91557920	 -11.02261448  -13.10362911 -508.50143433    4.22056675   -3.70208859   -0.13645028	   5.37801749   -1.97762879 -514.72405480   12.94163921    2.49286325    2.18159667	 -19.93655205   -1.91324049 -531.00252540    5.17649529  -20.08420320   -0.28386324	79.96794149	0	0.00000000	0.00000000	0.00000000	-0.00330025 -0.00048222  0.01162155	-0.00168008  0.00196615  0.00063770	  5.34468619   8.18493082 -12.65347027 -30.87430410  11.01045456  11.35350079  -0.94878031   0.29039471  -8.01384103 -48.52080130  -2.35739920   3.45753681	-0.00217058 -0.00081301 -0.23648609  0.60935074 -0.36562425 -0.00364320  0.00100531  0.00046786 -0.23762125  0.61201221 -0.35927355 -0.00158000	
0.00399200	0.01553765	0.00000000	   8.01502228  -12.77322197 -490.66680908   12.12578773   16.62388420    1.88215923	  -7.40140247  -11.72088337 -504.60720825    4.29567671   -3.83309507   -0.09363202	   5.13336223   -2.56323657 -514.52701064   12.96241463    2.27312394    2.19355589	 -18.68242646   -1.87141927 -529.92488396    5.15693037  -20.00752351   -0.27510587	79.90391832	0	0.00000000	0.00000000	0.00000000	-0.00325170 -0.00055536  0.01159917	 0.00097023 -0.00113548 -0.00130733	  5.95769778  10.88994589 -12.57683203 -29.65812576   7.50566065  11.36635309  -0.41202460   1.68787577  -7.87504542 -52.77955763  -2.83876614   2.53877056	-0.00216291 -0.00078233 -0.23648609  0.60935843 -0.36567792 -0.00364320  0.00100531  0.00049854 -0.23762125  0.61201221 -0.35927355 -0.00158000	
0.00398800	0.01775382	0.00000000	  10.50502300  -10.98838043 -490.91622925   12.18905544   16.01861572    1.99064100	 -11.20783520  -12.47177029 -507.74102783    4.27613258   -3.75326276   -0.12811534	   5.45304708   -1.48522766 -513.92289529   12.94028077    1.93476025    2.18500420	 -19.88521998   -1.55384264 -530.72590081    5.19784864  -20.04300227   -0.26704866	96.87442862	0	0.00000000	0.00000000	0.00000000	-0.00324180 -0.00067496  0.01154600	-0.00035281 -0.00324572  0.00178618	  6.41175463  12.54782458 -12.16270665 -28.12974306   4.76713610  11.23972031   0.04313210   2.69960453  -7.44209132 -55.24874560  -3.09651139   1.87443976	-0.00216291 -0.00071330 -0.23648609  0.60937375 -0.36577764 -0.00364320  0.00100531  0.00052922 -0.23762125  0.61199683 -0.35927355 -0.00158000	
0.00399600	0.01997444	0.00000000	   8.85622120   -8.87669563 -486.46768188   12.26711559   15.14059830    2.01797700	 -10.89300728  -12.78838730 -503.91302490    4.30421591   -3.69192362   -0.10061160	   6.09485822   -1.92727526 -513.72862037   12.94114308    1.35280466    2.21825675	 -20.50444354   -1.53782202 -529.66180396    5.16516630  -20.10215201   -0.23977814	96.89342986	0	0.00000000	0.00000000	0.00000000	-0.00316498 -0.00100207  0.01159787	-0.00276152  0.00259732 -0.00000439	  7.37860353  16.32984683 -12.27016578 -26.68253929  -0.12592104  11.16536493   0.57805765   4.47329121  -7.67020053 -62.17537578  -4.53742265   0.23738281	-0.00216291 -0.00061359 -0.23648609  0.60939676 -0.36594638 -0.00364320  0.00100531  0.00059058 -0.23760590  0.61195850 -0.35927355 -0.00158767	
