0.00400000	0.00000000	0.00028878	  61.92876816    0.69260585 -471.17031860   10.50083256   43.60149765    2.97014022	 -37.07926559  -26.84139061 -525.23980713    3.77118397  -18.06981277    3.86355257	  53.58139743    9.31369315 -494.92946853   10.53746501   33.17415085    3.35208894	 -60.67512817  -13.76523845 -546.14827374    5.66146801  -36.88169562    3.49870448	  6.87222835  10.81455965  -9.72976446 -19.50020671  44.97113037  12.29638085  11.13448758 -12.27183267 -13.38066816 -54.06544089 -14.47367859   3.01886704   5.96902636  20.97718185   3.70733353  -1.67627811   1.55712962   2.23264694  -1.40419769  -3.42156887   0.11011687  -1.22692585  -0.08321835  -0.36655304  -0.68919528   1.30746841  -0.83928108  -1.07235909  -2.03317833   3.30619812   0.03988304   0.97710490   0.07133002	-0.00343611 -0.00216291 -0.23756756  0.60527033 -0.37405348 -0.00384262 -0.00556724  0.00245437 -0.23665483  0.61461228 -0.35547698 -0.00094340 -0.00099484 -0.00209772 -0.00037073  0.30419070  0.29844287  1.49441838 -1.26648951 -0.99144608 -0.00027529 -0.98773074  0.00083218  0.00366553  0.00689195 -0.30326867 -0.29916072 -1.49731910  1.27508295  0.99173450 -0.00009971  0.99022895 -0.00071330	0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000	0.01247641	-0.00185606	-0.00617390	30.30897725	0	0.00000000	0.00000000	0.00000000	0
0.00398000	0.00253268	0.00028429	  61.00178528    0.63385254 -470.47061157   10.47444820   43.59030914    2.93965578	 -37.61404800  -27.57724380 -525.29278564    3.75782990  -18.04540443    3.84478569	  54.01709963    9.47500890 -493.70567838   10.51589287   33.23186423    3.36699751	 -60.58153194  -13.26623721 -546.44202053    5.65602068  -36.86763104    3.47625252	  6.84890174  10.85844567  -9.65831115 -19.44831997  44.77759154  12.27896824  11.11687393 -12.19136934 -13.27535078 -54.00279049 -14.45000283   3.01776953   5.94771076  20.90227162   3.69409451  -1.67029207   1.55156906   2.22467408  -1.39918326  -3.40935033   0.10972364  -1.22254446  -0.08292117  -0.36524406  -0.68673414   1.30279940  -0.83628398  -1.06852965  -2.02591778   3.29439157   0.03974061   0.97361563   0.07107530	-0.00343611 -0.00216291 -0.23756756  0.60527033 -0.37405348 -0.00384262 -0.00556724  0.00245437 -0.23665483  0.61461228 -0.35547698 -0.00094340 -0.00099484 -0.00209772 -0.00037073  0.30419070  0.29844287  1.49441838 -1.26648951 -0.99144608 -0.00027529 -0.98773074  0.00083218  0.00366553  0.00689195 -0.30326867 -0.29916072 -1.49731910  1.27508295  0.99173450 -0.00009971  0.99022895 -0.00071330	0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000	0.01247227	-0.00185122	-0.00618794	30.21755628	0	0.00000000	0.00000000	0.00000000	7
0.00402000	0.00508261	0.00046180	  60.87771606    0.27518287 -467.67474365   10.36789799   43.53429031    2.93659425	 -37.58119202  -26.35042953 -524.98236084    3.76562452  -18.05551147    3.86836457	  53.65114047    9.17445579 -493.22550099   10.51640331   33.21008936    3.37313010	 -60.85833652  -13.12853811 -546.29696051    5.63494939  -36.87262025    3.47215964	  6.76711978  11.00533682  -9.40884221 -19.26682854  44.11012807  12.21629466  11.05633260 -11.91257097 -12.91026872 -53.79185664 -14.36804991   3.01469100   5.87393083  20.64298394   3.64827015  -1.64957249   1.53232222   2.19707753  -1.38182672  -3.36705816   0.10836254  -1.20737908  -0.08189255  -0.36071330  -0.67821537   1.28663849  -0.82591008  -1.05527480  -2.00078676   3.25352543   0.03924764   0.96153816   0.07019363	-0.00343611 -0.00216291 -0.23756756  0.60527033 -0.37405348 -0.00384262 -0.00556724  0.00245437 -0.23665483  0.61461228 -0.35547698 -0.00094340 -0.00099484 -0.00209772 -0.00037073  0.30419070  0.29844287  1.49441838 -1.26648951 -0.99144608 -0.00027529 -0.98773074  0.00083218  0.00366553  0.00689195 -0.30326867 -0.29916072 -1.49731910  1.27508295  0.99173450 -0.00009971  0.99022895 -0.00071330	0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000	0.01244682	-0.00197718	-0.00620345	39.09962508	0	0.00000000	0.00000000	0.00000000	15
0.00398800	0.00781203	0.00045200	  61.08519363    2.65732574 -470.70803833   10.50283432   43.53784943    2.87511325	 -36.67638397  -24.50322151 -524.48010254    3.90542507  -18.07876968    3.93254709	  53.37036853    9.12743126 -494.38105388   10.53363026   33.15719867    3.35501720	 -60.02109385  -13.19541055 -545.87971685    5.69603752  -36.77915210    3.49740122	  6.59246356  11.74728636  -8.84833337 -18.72055647  43.00177204  12.15479654  10.92929822 -11.27235245 -12.05507199 -53.66846637 -14.12701958   3.04959370   5.75119914  20.21166317   3.57204209  -1.61510583   1.50030541   2.15117113  -1.35295441  -3.29670582   0.10609838  -1.18215174  -0.08018147  -0.35317644  -0.66404453   1.25975507  -0.80865326  -1.03322557  -1.95898171   3.18554529   0.03842759   0.94144749   0.06872698	-0.00343611 -0.00216291 -0.23756756  0.60527033 -0.37405348 -0.00384262 -0.00556724  0.00245437 -0.23665483  0.61461228 -0.35547698 -0.00094340 -0.00099484 -0.00209772 -0.00037073  0.30419070  0.29844287  1.49441838 -1.26648951 -0.99144608 -0.00027529 -0.98773074  0.00083218  0.00366553  0.00689195 -0.30326867 -0.29916072 -1.49731910  1.27508295  0.99173450 -0.00009971  0.99022895 -0.00071330	0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000	0.01246102	-0.00189802	-0.00627488	39.01897874	0	0.00000000	0.00000000	0.00000000	23
0.00399600	0.01053501	0.00059251	  61.15110779   -0.34339651 -470.55758667   10.48301983   43.60321426    2.94163108	 -37.69307709  -28.14096832 -524.96166992    3.73560166  -18.06379318    3.87254286	  53.67185722    8.74321148 -494.56709322   10.58395935   33.18087207    3.39181713	 -60.68290670  -13.08784747 -546.24830815    5.69341155  -36.84348638    3.47614448	  6.36689998  12.41737970  -8.15860981 -18.11250690  41.51442666  12.02437498  10.77532998 -10.50672722 -11.03750858 -53.41306856 -13.85959158   3.07813463   5.58485803  19.62708412   3.46872843  -1.56839235   1.45691229   2.08895311  -1.31382311  -3.20135567   0.10302971  -1.14796053  -0.07786239  -0.34296157  -0.64483847   1.22331935  -0.78526470  -1.00334173  -1.90232236   3.09341022   0.03731615   0.91421814   0.06673920	-0.00343611 -0.00216291 -0.23756756  0.60527033 -0.37405348 -0.00384262 -0.00556724  0.00245437 -0.23665483  0.61461228 -0.35547698 -0.00094340 -0.00099484 -0.00209772 -0.00037073  0.30419070  0.29844287  1.49441838 -1.26648951 -0.99144608 -0.00027529 -0.98773074  0.00083218  0.00366553  0.00689195 -0.30326867 -0.29916072 -1.49731910  1.27508295  0.99173450 -0.00009971  0.99022895 -0.00071330	0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000	0.01248142	-0.00183696	-0.00631947	39.84036619	0	0.00000000	0.00000000	0.00000000	31
0.00399200	0.01341193	0.00057761	  60.67867279    0.31646398 -468.46527100   10.40661621   43.54781342    2.93850350	 -39.97480392  -28.47124672 -524.48925781    3.75844383  -18.02466965    3.90769219	  53.48628351    8.35333720 -493.47921719   10.57766089   33.19655425    3.41342882	 -61.90627931  -13.92141076 -545.98839392    5.71009840  -36.91947072    3.51452663	  5.99203987  14.44487820  -6.95169691 -16.97288297  39.56627271  11.89260314  10.54604684  -9.00879907  -9.25770043 -53.90086578 -13.41470325   3.19110241   5.37792131  18.89983835   3.34020103  -1.51027844   1.40292907   2.01155077  -1.26514179  -3.08273528   0.09921214  -1.10542495  -0.07497734  -0.33025376  -0.62094516   1.17799149  -0.75616815  -0.96616474  -1.83183528   2.97878955   0.03593347   0.88034345   0.06426630	-0.00343611 -0.00216291 -0.23756756  0.60527033 -0.37405348 -0.00384262 -0.00556724  0.00245437 -0.23664716  0.61461228 -0.35547698 -0.00094340 -0.00099484 -0.00209772 -0.00037073  0.30419070  0.29844287  1.49441838 -1.26648951 -0.99144608 -0.00027529 -0.98773074  0.00083218  0.00366553  0.00689195 -0.30326867 -0.29916072 -1.49731910  1.27508295  0.99173450 -0.00009971  0.99022895 -0.00071330	0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000172 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000	0.01246080	-0.00188420	-0.00617139	39.66393398	0	0.00000000	0.00000000	0.00000000	39
0.00399600	0.01627451	0.00067447	  60.56615829    0.23602466 -469.52529907   10.46052837   43.63768005    2.95890117	 -37.91502380  -28.55373955 -523.33673096    3.64923120  -18.11042786    3.92044187	  53.28804562    8.54769936 -493.62179426   10.59162898   33.19237161    3.40700140	 -61.62330791  -13.58084235 -545.54216526    5.66599402  -36.89520859    3.49960540	  5.60873599  15.76839591  -5.76892364 -15.90404300  37.42748362  11.65750076  10.32105037  -7.67159827  -7.57063539 -53.99594875 -12.96061857   3.27571078   5.13799817  18.05666711   3.19118592  -1.44290096   1.34034073   1.92181023  -1.20870051  -2.94520639   0.09478602  -1.05610905  -0.07163240  -0.31552027  -0.59324317   1.12543821  -0.72243351  -0.92306160  -1.75011231   2.84589795   0.03433038   0.84106903   0.06139921	-0.00343611 -0.00213990 -0.23756756  0.60527802 -0.37405348 -0.00384262 -0.00556724  0.00246204 -0.23662415  0.61461228 -0.35547698 -0.00094340 -0.00099484 -0.00209772 -0.00037073  0.30419070  0.29844287  1.49441838 -1.26648951 -0.99144608 -0.00027529 -0.98773074  0.00083218  0.00366553  0.00689195 -0.30326867 -0.29916072 -1.49731910  1.27508295  0.99173450 -0.00009971  0.99022895 -0.00071330	0.00000000 0.00012204 0.00000000 0.00000059 0.00000000 0.00000000 0.00000000 0.00000099 0.00033335 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000 0.00000000	0.01249784	-0.00191070	-0.00616824	41.24371213	0	0.00000000	0.00000000	0.00000000	47
0.00398000	0.01923585	0.00065617	  56.68579865   -0.27338880 -472.46585083   10.67817211   43.74250031    2.85409284	 -36.91406631  -24.90938568 -524.98687744    3.72324228  -18.07344627    3.87921309	  52.53081575    8.94357003 -494.59881154   10.60757503   33.11547615    3.39841012	 -61.12259991  -13.00093019 -545.60570319    5.63109809  -36.86289939    3.50875345	  4.92094521  19.29751670  -3.89560744 -14.38805721  34.60357263  11.31625141  10.06600826  -4.92966624  -4.97180180 -55.86059185 -12.44549593   3.45980768   4.86650325  17.10254194   3.02256173  -1.36665721   1.26951632   1.82026062  -1.14483204  -2.78957991   0.08977747  -1.00030361  -0.06784730  -0.29884799  -0.56189584   1.06596937  -0.68425969  -0.87428647  -1.65763533   2.69551899   0.03251635   0.79662643   0.05815484	-0.00344378 -0.00210155 -0.23755223  0.60528570 -0.37406117 -0.00384262 -0.00556724  0.00249272 -0.23657814  0.61461228 -0.35547698 -0.00094340 -0.00099484 -0.00209772 -0.00037073  0.30419070  0.29844287  1.49441838 -1.26648951 -0.99144608 -0.00027529 -0.98773074  0.00083218  0.00366553  0.00689195 -0.30326867 -0.29916072 -1.49731910  1.27508295  0.99173450 -0.00009971  0.99022895 -0.00071330	-0.00000454  0.00096119  0.00011029  0.00008843  0.00000000  0.00000000  0.00000000  0.00058565  0.00131871  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000	0.01257946	-0.00202899	-0.00621577	40.81526234	0	0.00000000	0.00000000	0.00000000	55
0.00399200	0.02218353	0.00072624	  61.20932007    1.89762712 -470.15289307   10.54792023   43.50867081    3.05461788	 -39.75125885  -25.86327362 -523.34973145    3.79501581  -17.95088959    3.97105551	  52.48667176    9.54549150 -494.01774823   10.60503162   33.10653983    3.41786414	 -62.37942046  -12.06689020 -545.02922442    5.62359990  -36.87200968    3.52039786	  4.36898367  21.16213784  -2.19177679 -12.88452033  31.90297165  10.90810435   9.82059791  -2.96687823  -2.66866633 -56.75677883 -11.79470097   3.64381335   4.56857523  16.05552188   2.83752007  -1.28299026   1.19179635   1.70882400  -1.07474526  -2.61970298   0.08428128  -0.93906488  -0.06369368  -0.28055247  -0.52749650   1.00071058  -0.64236921  -0.82076253  -1.55615465   2.53137689   0.03052569   0.74785685   0.05459459	-0.00344378 -0.00203252 -0.23751387  0.60530871 -0.37408417 -0.00384262 -0.00557510  0.00255408 -0.23649377  0.61461228 -0.35547698 -0.00094340 -0.00099484 -0.00209772 -0.00037073  0.30419070  0.29844287  1.49441838 -1.26648951 -0.99143839 -0.00027529 -0.98773074  0.00083218  0.00366553  0.00689195 -0.30326867 -0.29916072 -1.49731910  1.27508295  0.99172688 -0.00009971  0.99022895 -0.00071330	-0.00001093  0.00241984  0.00089235  0.00057303 -0.00045344  0.00000000 -0.00000123  0.00190641  0.00302461  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000472  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000 -0.00000215  0.00000000  0.00000000  0.00000000	0.01278883	-0.00222973	-0.00640192	47.57282385	0	0.00000000	0.00000000	0.00000000	63
0.00399600	0.02521131	0.00070476	  59.79560089    0.68331838 -469.10955811   10.56316090   43.33523560    3.14256024	 -39.60471725  -24.58192444 -519.78619385    3.85228944  -17.88609123    4.08789158	  52.04606895    9.48099150 -493.00389386   10.60557346   32.99372191    3.48105585	 -62.39097773  -11.54886397 -543.29177730    5.61137884  -36.78061905    3.54816013	  3.27669651  26.13869789   0.18497446 -11.31858289  28.14036500  10.14117641   9.56674406   1.23707684   0.44230647 -60.75289395 -11.48848582   3.75834141   4.25130022  14.94050998   2.64046210  -1.19389011   1.10902936   1.59015087  -1.00010715  -2.46013019   0.07842818  -0.87384941  -0.05927033  -0.26106888  -0.49112376   0.93121397  -0.59775843  -0.76376282  -1.44808399   2.37559370   0.02840577   0.69592025   0.05080315	-0.00344378 -0.00190214 -0.23746018  0.60535473 -0.37414554 -0.00384262 -0.00557510  0.00266912 -0.23637106  0.61460459 -0.35547698 -0.00094340 -0.00099484 -0.00209772 -0.00037073  0.30419070  0.29844287  1.49441838 -1.26648951 -0.99142307 -0.00027529 -0.98773074  0.00083218  0.00366553  0.00689962 -0.30326867 -0.29916072 -1.49731910  1.27508295  0.99169618 -0.00009971  0.99022895 -0.00071330	-0.00001690  0.00513169  0.00200431  0.00136663 -0.00172922  0.00000000 -0.00001575  0.00433953  0.00572658 -0.00000151  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00029209  0.00000000  0.00000000  0.00000000  0.00000000  0.00000216  0.00000000  0.00000000  0.00000000  0.00000000 -0.00046173  0.00000000  0.00000000  0.00000000	0.01328547	-0.00267527	-0.00677503	46.95753353	0	0.00000000	0.00000000	0.00000000	71
