0.00400000	0.00000000	0.00093313	  25.02604103   -6.07155037 -446.70223999    1.35303724   10.99357986    2.99147773	 -18.62623787  -15.65242577 -545.84143066    1.71793425  -12.94515991    1.22788990	  36.02026039    1.27517794 -470.22706317    1.64209309   -1.19850649    3.15263552	 -10.67057869   -7.39280777 -568.28232512    2.68234943  -30.98047116    1.29116217	26.13561030	0	0.00000000	0.00000000	0.00000000	-0.00176772 -0.00108008 -0.00805591	 0.00019021 -0.00015961  0.00241537	  9.01980512  -0.34514560 -19.91542339 -41.66397333   8.94093323   1.76714547   6.34601573  -5.79077634 -11.57053471 -63.31697583 -12.73112488   0.02454369	-0.00450990  0.00006903 -0.23502114  0.61126053 -0.36279404 -0.00055223 -0.00317301  0.00115816 -0.23710737  0.61711270 -0.35602152 -0.00000767	
0.00400800	0.00326438	0.00092543	  26.78652954   -2.58657122 -449.49255371    1.38816702   10.86220551    2.95949554	 -19.64889145  -16.34326172 -545.72137451    1.72104824  -12.94527054    1.20531559	  36.87103508    2.81037354 -470.20189712    1.54850779   -1.20379094    3.09660315	 -10.96636737   -7.13022185 -568.46259743    2.66993400  -31.00844871    1.27831274	26.16016709	0	0.00000000	0.00000000	0.00000000	-0.00176459 -0.00104297 -0.00808533	-0.00104208 -0.00051170 -0.00110502	  9.02348130  -0.32349632 -19.91813233 -41.60188591   8.88137607   1.75071770   6.34578234  -5.74225607 -11.63188828 -63.20337567 -12.72441502   0.04586762	-0.00450990  0.00006903 -0.23502114  0.61126053 -0.36279404 -0.00055223 -0.00317301  0.00115816 -0.23710737  0.61711270 -0.35602152 -0.00000767	
0.00398400	0.00650688	0.00149469	  26.45241547   -2.53410339 -448.43884277    1.40683043   10.87476349    2.97591186	 -17.31244278  -15.91662407 -544.98529053    1.67581081  -12.98475647    1.22025800	  36.14050315    3.25120960 -470.70271148    1.51773318   -1.25754637    3.08555050	 -11.00002700   -7.35040742 -568.50392782    2.68067959  -30.99986757    1.26712478	38.79077917	0	0.00000000	0.00000000	0.00000000	-0.00175620 -0.00105291 -0.00813553	0.00456215 0.00003848 0.00084691	  9.03528697  -0.25271607 -19.92829989 -41.38362281   8.67729232   1.69276795   6.34334875  -5.57577494 -11.84359722 -62.81675005 -12.70215581   0.11936816	-0.00450990  0.00006903 -0.23502114  0.61126053 -0.36279404 -0.00055223 -0.00317301  0.00115816 -0.23710737  0.61711270 -0.35602152 -0.00000767	
0.00399200	0.01038650	0.00149527	  25.65633011   -3.01485395 -446.87921143    1.33884740   10.86512470    2.94030476	 -18.49176407  -15.39703465 -544.73645020    1.75208592  -12.99169731    1.23796439	  37.09608132    2.93707022 -469.84820990    1.51735579   -1.17619653    3.08774227	 -10.70771227   -7.24020299 -568.71188663    2.67491182  -30.99057812    1.27696641	38.81475237	0	0.00000000	0.00000000	0.00000000	-0.00174954 -0.00107192 -0.00817038	-0.00167588 -0.00187584  0.00014664	  9.16116429   0.01652548 -20.79118316 -41.62989627   8.08329887   1.52835678   6.39126088  -5.28966594 -13.09926512 -63.20657358 -13.10472965   0.39145960	-0.00450990  0.00006903 -0.23502114  0.61126053 -0.36279404 -0.00055223 -0.00317301  0.00115816 -0.23710737  0.61711270 -0.35602152 -0.00000767	
0.00400000	0.01427121	0.00209804	  28.87711906   -1.30683005 -445.94787598    1.33975685   10.72208786    3.08473301	 -19.01189232  -12.30282211 -546.15649414    1.87275159  -12.80245972    1.16488993	  38.62791080    3.52852979 -468.91673622    1.44942210   -1.12773895    3.11553625	 -10.79419004   -6.03994454 -568.66151012    2.66391365  -30.94729935    1.22391797	51.09369962	0	0.00000000	0.00000000	0.00000000	-0.00173853 -0.00105842 -0.00817541	-0.00171448  0.00019624 -0.00065714	  9.27101227   0.26691552 -21.45927192 -41.55362545   7.43649232   1.33726163   6.42366325  -4.93188879 -14.27053043 -63.16885459 -13.40326026   0.66882934	-0.00450990  0.00006903 -0.23502114  0.61126053 -0.36279404 -0.00055223 -0.00317301  0.00115816 -0.23711503  0.61711270 -0.35602152 -0.00000767	
0.00398800	0.01881919	0.00211430	  28.94628906   -2.64802647 -448.37597656    1.39127827   10.79627609    2.93455529	 -20.69565964  -15.27081680 -544.96795654    1.88973582  -12.95794106    1.27438784	  38.61912350    3.40424765 -469.64667298    1.48007686   -1.15802897    3.06781290	 -11.32668029   -6.37647399 -568.13635718    2.70489059  -31.00994108    1.26151172	51.13780634	0	0.00000000	0.00000000	0.00000000	-0.00173635 -0.00107471 -0.00816512	-0.00198043 -0.00194764  0.00254796	  9.56604002   0.98753499 -24.22918443 -42.75849312   5.93775325   0.88147512   6.59104926  -4.58042217 -17.81483841 -65.75012220 -14.83241200   1.18409539	-0.00450990  0.00006903 -0.23502114  0.61126053 -0.36279404 -0.00055223 -0.00317301  0.00115816 -0.23712270  0.61711270 -0.35602152 -0.00000767	
0.00399200	0.02338745	0.00264487	  26.99081230   -2.61774898 -445.69122314    1.36491156   10.76951027    2.98509121	 -16.57876015  -15.49063301 -543.16174316    1.66369200  -13.11521721    1.22626460	  37.23024306    2.46349633 -469.70817763    1.49329549   -1.24597449    3.09604015	 -10.37076253   -6.76203681 -567.39592943    2.66815691  -30.97340333    1.26834297	64.56081791	0	0.00000000	0.00000000	0.00000000	-0.00175314 -0.00106508 -0.00818737	 0.00124663  0.00166814 -0.00059561	  9.79800621   1.45621264 -25.97644223 -42.97432967   4.72606450   0.50567847   6.69917142  -4.19877046 -20.36367992 -66.89344693 -15.72793244   1.64001955	-0.00450990  0.00006903 -0.23504415  0.61126053 -0.36280939 -0.00055223 -0.00317301  0.00115816 -0.23716106  0.61711270 -0.35602152 -0.00000767	
0.00399600	0.02854764	0.00268244	  27.69349289   -3.06127501 -444.98727417    1.30955637   10.44977760    2.98330379	 -17.79754639  -17.73781395 -546.35009766    1.54668701  -13.30080700    1.18993640	  38.54975299    2.70103028 -468.89493478    1.49106749   -1.31142523    3.08650661	  -9.23733446   -8.37730311 -566.45747706    2.68291752  -31.03264134    1.32278741	64.59319301	0	0.00000000	0.00000000	0.00000000	-0.00190348 -0.00108246 -0.00810598	-0.00214060  0.00170855 -0.00378881	 10.19345515   2.51876813 -30.73690490 -44.88823645   2.13068326  -0.31988279   7.03896976  -4.05395657 -26.20007667 -72.62622932 -18.53753788   2.28673224	-0.00450990  0.00006903 -0.23509784  0.61126053 -0.36284006 -0.00055223 -0.00317301  0.00115816 -0.23725308  0.61710501 -0.35604453 -0.00000767	
0.00400000	0.03375180	0.00325765	  28.83231735   -2.66274261 -446.31567383    1.36991513   10.05782127    2.98652005	 -13.70616817  -16.73612976 -544.25817871    1.69740164  -13.55307198    1.23517549	  39.31445019    2.91442861 -468.33319561    1.47774702   -1.58978484    3.08962307	  -7.81821697   -8.92620644 -567.13868823    2.73160567  -31.18023202    1.31701861	80.20559085	0	0.00000000	0.00000000	0.00000000	-0.00234352 -0.00111027 -0.00788618	-0.00351028  0.00321870  0.00097209	 10.46866519   3.16489623 -33.63794461 -45.20030293   0.36366471  -0.89493615   7.23058778  -3.88132716 -30.12413698 -75.45571787 -20.25927993   2.81254617	-0.00450990  0.00009971 -0.23522824  0.61125284 -0.36290142 -0.00056757 -0.00317301  0.00116583 -0.23739882  0.61708200 -0.35608289 -0.00000767	
0.00399600	0.03959303	0.00335257	  29.45161438   -3.61608291 -445.60531616    1.31644809    9.14115524    3.00259876	  -6.34772253  -15.46907520 -544.77178955    1.62217438  -14.54896069    1.15108454	  41.23061333    2.59574281 -467.50110672    1.44387276   -2.06067348    3.10772152	  -3.31135321   -6.59095238 -567.90083593    2.64295563  -31.45747172    1.19121030	80.03813808	0	0.00000000	0.00000000	0.00000000	-0.00322056 -0.00108809 -0.00750607	-0.00344634  0.00712567 -0.00523409	 10.85425871   4.40933931 -40.00364653 -46.84761482  -3.05108608  -1.93827258   7.99917749  -4.67671857 -37.89547024 -84.53681917 -24.64004489   3.38701698	-0.00450223  0.00016107 -0.23545833  0.61124521 -0.36299348 -0.00059825 -0.00317301  0.00117350 -0.23765959  0.61703598 -0.35617492  0.00000000	
