0.00400000	0.00000000	0.00097124	 -25.38608742   11.18807125 -497.11212158   -1.01221418  -23.72449303   -1.56225932	  -1.78351486  -15.83862877 -530.93731689   -1.71319151    8.25484467   -0.49399361	   7.05891463   13.68935054 -523.73556841   -1.42900005  -40.82143276   -2.21466072	  39.78038942  -11.57664389 -552.41503801   -0.62708960   -8.12590707   -0.11987979	25.27895941	0	0.00000000	0.00000000	0.00000000	-0.00193932 -0.00016473  0.00080094	 0.00157551 -0.00123440 -0.00030539	 -6.48873718   5.10048529 -22.62375021 -59.78361726 -22.95590973  -3.04341726  -4.60243225  -8.70533928  -9.28241825 -42.55767822   8.77410507  -2.96978615	 0.00324437 -0.00102010 -0.24034406  0.59115773 -0.37282628  0.00095107  0.00230122  0.00174107 -0.24667940  0.58650208 -0.37274191  0.00092806	
0.00398800	0.00329563	0.00097137	 -25.79065704   11.78735256 -502.23272705   -0.79240805  -23.65295792   -1.57130527	  -0.33701521  -15.76339436 -532.13970947   -1.70535696    8.24557018   -0.50019801	   7.18603713   13.75555468 -523.63151806   -1.42315865  -40.84070903   -2.20047031	  39.88058682  -10.91118542 -553.44387800   -0.63186366   -8.13609682   -0.17228587	25.29916020	0	0.00000000	0.00000000	0.00000000	-0.00194041 -0.00019732  0.00077882	 0.00157551 -0.00123440 -0.00030539	 -6.43197020   5.09245308 -22.62980228 -59.66574597 -22.89935903  -3.04756369  -4.57050797  -8.68021240  -9.36454473 -42.52122645   8.69198863  -2.93811142	 0.00324437 -0.00102010 -0.24034406  0.59115773 -0.37282628  0.00095107  0.00230122  0.00174107 -0.24667940  0.58650208 -0.37274191  0.00092806	
0.00399600	0.00659585	0.00159118	 -25.89513206   12.59813118 -504.49557495   -0.76137829  -23.58856583   -1.59365940	  -1.17049372  -15.47474480 -531.77496338   -1.72365594    8.26997948   -0.47276160	   7.39314873   13.97970674 -526.49764849   -1.37476480  -40.85779296   -2.22191212	  39.85014270  -11.28210491 -552.95178703   -0.63778796   -8.12957694   -0.14088476	37.58539590	0	0.00000000	0.00000000	0.00000000	-0.00195480 -0.00020147  0.00087873	0.00146601 0.00223521 0.00036508	 -6.23418063   5.06164929 -22.65085250 -59.24949867 -22.70179208  -3.06338528  -4.45932488  -8.59640358  -9.65106816 -42.40019052   8.40420457  -2.82800396	 0.00324437 -0.00102010 -0.24034406  0.59115773 -0.37282628  0.00095107  0.00230122  0.00174107 -0.24667940  0.58650208 -0.37274191  0.00092806	
0.00400400	0.01058938	0.00159480	 -26.24752045   10.90072632 -501.95239258   -0.88922793  -23.65507317   -1.56174338	  -1.13041890  -15.19305706 -531.96777344   -1.67964733    8.26593208   -0.46512559	   7.19700979   13.67167764 -525.08422141   -1.40467470  -40.84844528   -2.21176931	  39.52124568  -11.13935601 -552.71615879   -0.63501664   -8.14440580   -0.12199403	37.63828900	0	0.00000000	0.00000000	0.00000000	-0.00194855 -0.00020588  0.00088119	-0.00142266 -0.00227866  0.00021894	 -5.84512090   5.10661202 -23.66065932 -59.22565455 -22.63066273  -3.20109959  -4.29506184  -8.59833624 -11.14128453 -43.15833336   7.44733913  -2.56664707	 0.00324437 -0.00102010 -0.24034406  0.59115773 -0.37282628  0.00095107  0.00230122  0.00174107 -0.24667940  0.58650208 -0.37274191  0.00092806	
0.00398800	0.01457804	0.00228339	 -25.68804169   11.68677998 -500.72479248   -0.88244259  -23.62478828   -1.58441067	  -2.71077585  -17.80309868 -530.79278564   -1.92075872    8.25955582   -0.47412908	   7.28311311   13.77740938 -525.00375162   -1.39448094  -40.82924488   -2.20589021	  39.29630505  -11.91208788 -552.61351375   -0.66762402   -8.18186958   -0.11008542	48.24207728	0	0.00000000	0.00000000	0.00000000	-0.00197015 -0.00022664  0.00077631	-0.00142266 -0.00227866  0.00021894	 -5.34771699   5.08981019 -24.45355761 -58.73712548 -22.37365092  -3.33294471  -4.05772365  -8.55214252 -12.57764304 -43.66989118   6.41007105  -2.25735745	 0.00324437 -0.00102010 -0.24034406  0.59115773 -0.37282628  0.00095107  0.00230122  0.00174107 -0.24667940  0.58650208 -0.37274191  0.00092806	
0.00400000	0.01933868	0.00231809	 -25.89644814   11.52205276 -499.37054443   -0.92631257  -23.68113899   -1.57895613	  -0.85789984  -15.61532021 -532.20843506   -1.75334549    8.21611691   -0.46376216	   7.74222199   13.43121017 -523.78352621   -1.37758060  -40.78670305   -2.20759332	  39.78225175  -11.54915347 -552.86615952   -0.66035448   -8.17225203   -0.11362905	48.20016101	0	0.00000000	0.00000000	0.00000000	-0.00201106 -0.00022086  0.00079471	 0.00060338 -0.00011156 -0.00208254	 -4.63229282   5.23541459 -27.61313084 -59.61255554 -22.65720507  -3.76984959  -3.72460578  -8.93939741 -16.71917383 -46.77994606   3.99351031  -1.74072877	 0.00324437 -0.00102010 -0.24034406  0.59115773 -0.37282628  0.00095107  0.00230122  0.00174107 -0.24669474  0.58650208 -0.37274191  0.00092806	
0.00398800	0.02413122	0.00304165	 -25.31789398   11.43733597 -502.97662354   -0.84859264  -23.65440750   -1.57364476	   0.43500358  -15.77723980 -531.68225098   -1.73512900    8.08285141   -0.47624633	   7.62314326   13.79402669 -523.23549781   -1.43528478  -40.77919207   -2.20299843	  40.33994790  -11.83332872 -553.18272807   -0.63504035   -8.20874018   -0.10869232	61.57025504	0	0.00000000	0.00000000	0.00000000	-0.00205961 -0.00022551  0.00078879	-0.00156528  0.00146240 -0.00095196	 -3.87704655   5.24224826 -29.65030372 -59.26744029 -22.55525155  -4.08218512  -3.35072453  -9.20965193 -19.80628743 -48.67140480   1.96543103  -1.25718428	 0.00324437 -0.00102010 -0.24035940  0.59115773 -0.37282628  0.00095107  0.00230907  0.00174107 -0.24674843  0.58650208 -0.37274191  0.00092806	
0.00398800	0.02972794	0.00312215	 -23.93557358   11.49345207 -508.18469238   -0.61372602  -23.54663086   -1.56907964	   0.40365261  -16.57046700 -530.33038330   -1.75116885    7.90214348   -0.44772866	   8.24599726   13.60610792 -526.70460661   -1.30305620  -40.78993636   -2.17188207	  41.04223857  -11.86945574 -552.66578567   -0.62051434   -8.28899920   -0.09486066	61.74184374	0	0.00000000	0.00000000	0.00000000	-0.00220110 -0.00025556  0.00084204	-0.00156528  0.00146240 -0.00095196	 -2.93553852   5.45671985 -35.04389879 -60.70565610 -23.55273310  -4.86854546  -2.79429628 -10.69739051 -26.75124732 -54.71014239  -2.08133538  -0.67964360	 0.00324437 -0.00102010 -0.24040543  0.59115773 -0.37282628  0.00095107  0.00230907  0.00174107 -0.24684814  0.58647907 -0.37278026  0.00094340	
0.00399600	0.03541858	0.00378807	 -28.93754005   12.79702473 -504.47293091   -0.59399998  -23.51106262   -1.43442011	   3.84118462  -13.61700439 -532.18164062   -1.61527121    7.49067020   -0.43743479	   7.58782842   13.65668227 -527.77535699   -1.35771636  -40.84914475   -2.11113527	  43.12790698  -11.03150793 -553.31880034   -0.63129447   -8.45803561   -0.11827872	75.66013152	0	0.00000000	0.00000000	0.00000000	-0.00249515 -0.00029477  0.00087312	0.00217214 0.00014687 0.00149480	 -1.92568176   5.46383833 -38.40129168 -60.22818612 -23.78113298  -5.37631941  -2.20444460 -11.79558371 -31.52811757 -58.31489179  -5.11072742  -0.14627338	 0.00325204 -0.00102010 -0.24049746  0.59115773 -0.37282628  0.00095107  0.00230907  0.00174107 -0.24704756  0.58644843 -0.37285697  0.00096641	
0.00398800	0.04184489	0.00391158	 -20.80307961    9.60824394 -503.57333374   -0.74181247  -23.64096069   -1.43444538	   5.96827602  -14.28410530 -534.57843018   -1.60668445    6.63646746   -0.45021331	  10.42199812   12.34820781 -528.53359127   -1.21479776  -40.75099126   -2.00380090	  46.13058049  -10.42974050 -553.73608138   -0.60660652   -8.92305204   -0.13447339	75.86356543	0	0.00000000	0.00000000	0.00000000	-0.00314666 -0.00041709  0.00115630	-0.00123983  0.00495074 -0.00144317	 -0.89001267   5.60370170 -45.69197656 -61.20490127 -25.18252493  -6.68926944  -1.67686125 -14.82761254 -40.81592405 -67.26200466 -10.71309118  -0.00077880	 0.00325971 -0.00102010 -0.24066620  0.59115773 -0.37282628  0.00093573  0.00231692  0.00172573 -0.24738503  0.58636403 -0.37301037  0.00100476	
